tweet,label
oṣù ọ̀wàrà bẹ̀rẹ̀ pẹ̀lú ọ̀wàrà òjò àpẹẹrẹ pé ìbùkún ń bẹ nínú oṣù yìí ni a kàṣàì tù wá lára,1
ohun tí à ń wá lọ sí ṣókótó wà lápòo ṣòkòtòo wa ọ̀kanòjọ̀kan igi ń bẹ nílẹ̀ yìí tí yó fọ ẹnu mọ̀ ṣáká,1
ẹ káalẹ́ o ẹ̀yin amòyè gbogbo ẹ dákun ẹ ràn mí lọ́wọ́ ẹnìkan kì í mọ̀ tán,1
oju ayo lo mo gbogbo wa loni oh ire,1
ẹkáàárọ̀ o ẹ sì kú afẹ́rẹ́ òní ò ní jọ àná èmi wíi alèwílèṣe á ṣe bẹ́ẹ̀ a á ṣẹ bẹ́ẹ̀,1
ebemi nbe niwaju re oba orun gbaa wole ki enu leeya awon alayonu so ki oju ki ole ti awon ti won ro pe kolee sese amin,1
àsọọ̀sọtán ọ̀rọ̀ ìlanilọ́yẹ̀ ọ̀rọ̀ ìlọsíwájú ìgbaniníyànjú àti bẹ́ẹ̀bẹ́ẹ̀ lọ tí àwọn ènìyàn ńgbọ́ lórí kọjá àfẹnusọ,1
àkòrí ìṣàmúlò èdè abínibí fún ìdàgbàsókè ìbomirin àlàáfíà àti ìbálàjà,1
ni eni jimohadupe lowo olorun fun emi wao daaro ooomo ripe o n konju lo sile ni mo fi re le temi n,1
gbangba fe dekun niyen o ìkéde pàtàkì alákọ̀wé nífẹ̀ẹ́ sí ipò ààrẹ nàìjíríà ẹ dìbò fún un ní,1
ọwọ́ ẹ̀rọ̀ ló bá dé àwọn aginișọ́ wá kí mi sílé òjò tó rọ̀ ló tì wọ́n sóde,1
amin o beno lo ma se ri fun gbogbo ninu osu yi,1
amin oh amin ase a dara fun wa omo iya mi a ye wa kale a o ki ara wa ku ori ire lose yi lase odumare,1
we appreciate everyone on the team for making this happen ẹ ṣeun o,1
mbami e pòe seun púpò ire o,1
àkókò kò dúró de ẹnìkan time waits for no one make hay while the sun shines promptly exploit opportunities,1
ori mi ti n wu fun bi e tie se dami lohun daadaa yen e seun adupe ojumo rere ni yoo je fun koowa wa,1
mò ń jáde lọ máa bá mi lọ̀ olódùmarè baba mi a dàgbàdàgbà má pààrọ̀ oyè pa àlọ àti àbọ̀ mi mọ́ kí n má bà á bìlísì pàdé,1
ki ní yìí tiwa ni yàtọ̀ sí kiní yìí tèmi ni bẹ́ẹ̀ bù fún mi kí n bù fún ọ lọ̀pọ̀lọ́ ń ké lódò ohùn àgbáyé ń fẹ́ ìrànwọ́ láti tẹ̀síwájú nínú iṣẹ́ ìlú tí ó ń ṣe láìsí owó kò sítẹ̀síwájú ìwọ náà lọ́wọ́ sí i,1
àgàgà àwọn tí ń bẹ ní úróòpù níbi tí oòrùn gbé là ní òru gànjọ́ tó ti ń wọ̀ ní alẹ́ pátápátá ẹ kú iṣẹ́ láádá,1
má ṣe da ìdọ̀tí sójú ọ̀gbàrá àbi kòtò ìdaminù ó nfa omíyalé àti súnkẹrẹfàkẹrẹ lójú pópó,1
èdè dùn ń jẹ lẹ́nu bí edé ìbà pèdèpèdè lédè yoòbá láti orí baba akéréfinúṣọgbọ́n tói délẹ̀,1
àìsí níbẹ̀ ni àì bá wọn dá sí i kì á dára bí orílẹ̀èdè nàìjíríà náà bá pakítí mọ́lẹ̀ kí ó pe àró àti ọ̀dọ̀fin inúu rẹ̀ kí ohun náà ó bá ayé yí sí ibi tí ayé ń yí sí díẹ̀ lọ́wọ́ ará ìlú púpọ̀ lọ́wọ́ olóṣèlú tí ó ń tukọ̀ ìjọba,1
ọmọ etíi yín mélòó ẹ rorí kẹ́ ẹ tó tẹ̀ka fún olóṣèlú kan ẹ rántí pé àwa la ó jẹ̀yà ibẹ̀ bá ò yànánan re,1
bàbá mi ẹkáàbọ̀ sí twitter ooo ṣe dáadáa lẹ dé,1
alabukúnfun li awọn ọlọkàntutù nitori nwọn o jogún aiye,1
ajíbọ́lá yẹmí mo rí iṣẹ́ ribiribi àtúnṣe ilé ìwòsàn tí o gbé ṣe ní kwara ọlọ́run á san ẹ́ lẹ́san ire káre ọmọkọ,1
and things i know to be true gistas mi ọwọn for making my special day extra special mo dupẹ o a ṣe mọdọn,1
ire in oju owo n ri ire ni yoo je tiwa loni amin,1
iṣẹ́ ọmọaláṣejẹ òwò ọmọaláṣelà òwò tí ẹ̀dá bá mọ́ ní í dá ẹ̀dá lẹ́hìn iṣẹ́ ọwọ́ wa ò ní di ìṣẹ́ o àpamọ́wọ́ owó àtàjèrè ọjà,1
ẹni tíwọ ba nípá láti ṣe ìrànlọ́wọ́ fún tọ́jú rẹ̀ òhun lẹnìkejì rẹ èdùà á rànwọ náà ran ọ̀gbẹ́ni yìí lọ́wọ́,1
fàájì ni o ọmọ jayéjayé,1
a ku ose tuntun ire owo ire omo ati aiku ti nse baale oro ninu ose yii oo,1
ajo kindun ki odidere eye oko gbagbe ile ilé làbọ̀ ìsinmi oko,1
ooni adeyeye enitan ogunwusi celebrates odun isu yam festival in ileife yesterday the last time the festival was cel,1
àwa ọ̀dọ́ àwa ni olórí ìlú nàìjíríà lọla ẹ jẹ́ á gbìyànjú láti lọ́wọ́ ńnú ìdàgbàsókè ìlúu wa,1
máà jẹ́ ó yà ọ́ lẹ́nu ewé patanmọ́ ń fọ iléìtọ̀ mọ́,1
yoruba integration ìṣọ̀kan àwọn ọmọ oòduà,1
eni eleni o gbon baje oya so ewe gbe je mowo ki oro re ma wa dabi oro eni ti a wi fun oba je o gbo,1
ti se ikede wipe awon omo ogun nijeria ti fi oju bokoharramu gbole ni aginju sambisa wan ti gba odobirin ati adelebo sile,1
ẹṣeun ó ti yé wa ọ̀rọ̀ pàtàkì lẹ sọ ọlọ́run ọba ò ní padà lẹ́hìn yín o,1
ọba lókè á gba ọpẹ́ wa o,1
ojúọjọ́ ṣú dẹdẹ níhà tèmi òjò ìbùkún ń ṣe bí ẹni fẹ́ rọ̀ bóo ni lọ́dọ̀ tiyín ńbẹ̀un,1
ọmọ niyi ọmọ nidẹ̀ ọmọ lade orí,1
ma se gbe gbogbo igbesi ati igbese aye e sori afefe ri daju pe site ti ofe san owo si ni ojulowo pe ode ni idabobo na,1
hrw èèyàn á kú èèyàn á kù orí ló bá mi ṣe tí n kò da ọtí bọ̀ti inú agolo ọ̀hún gọ̀ọ́gọ̀ọ́gọ̀ọ́ ní ẹ̀rìn kan náà bí mo ṣe máa ń ṣe bí ẹhùnun rẹ̀ bá hùn mí ohun mìíràn ni à bá máa sọ ìyẹn bí ẹnikẹ́ni bá mọhún pa mí,1
àkíìkà òwe lẹ̀ẹ́ túbọ̀ máa pa ẹ ò ní pèèyàn,1
mo ti n tele eyin naa e se o a dupe dupe,1
ninu odun ti nbe laye ti keresimesi yato odun alarinrin,1
ìdí abájọ rèé pé ò báà pa ẹgbẹẹgẹ̀rún èyàn ìjọba ò báà kó irinwó ọ̀kẹ́ owó jẹ ọpẹ́ ni fólóldùmarè òní lá ri kòsẹ́nií mọ̀la,1
ko omo re ki o ba fun o ni simi,1
amen mo dúpẹ́ gan sir,1
orúko rere sàn ju wúrà àti fàdákà lo,1
nítorípé ònìí ni ọjọ́ àìkú a ò ní kú ikú di ti olódì àwa ti gbékú dè a ò kú mọ́ a ò ní gbọ́kú elédùmarè,1
dẹ̀dẹ̀ níi rọ kókò lágbàlá àṣẹ olúwa ni ara á tù wá lọ́dún yìí ẹ̀ bá ṣàmí ọdún tuntun,1
ase wart àwa la ó borí ìṣòro kíṣòro,1
inú mi dùn mo jí sáyé mo jí sáyọ̀ mo jí síre èdùà kú iṣẹ́ ìyanu o,1
alaafia la wa o otutu die kan n mu ni nitori ojo ale ana ẹ kú ojúmọ́ o ẹ̀yin ẹ̀dá rere ṣálàáfíà ni ṣẹ́ dáadáa,1
ìyáa wa láti iléifẹ́ ní kí àwa ọkùnrin ó gba obìrin ni ìyànjú láti mọ ayélujára ló ò,1
ìpínlẹ̀ ògùn tí nawọ́ ìbásepọ̀ sí ilẹ̀ benin lórí isẹ́ àgbẹ̀,1
opé fún elédùà yìnyín lópò lápòjù ara le koko bí ògún àgbẹ̀dẹ ẹ kú àmójúbà wa òtútù ló kàn,1
bí ọmọdé bá ṣubú á wo iwájú bí àgbà bá ṣubú á wo ẹ̀hìn upon falling a youngster looks ahead for help an elder looks back for the cause prevention is better than cure its good to seek help after a fall but better to prevent a recurrence,1
ọ̀kan ni wá níwájú elédùmarè ẹ jẹ́ á yéé ya àwọn kan sọ́tọ̀ ré wọn sílẹ̀ gbé àwọn kan ga,1
ẹ ṣeun púpọ̀ fún ìmọ̀ràn yìí inú wa dùn sí ìdí tí a fi ń kọ kíkọ ní èdè gèésì àti yorùbá ni wípé àwọn tí kìí ṣe ọmọ yorùbá náà lè ní àǹfààní láti kọ́ ohun kan tàbí èkejì nípa ilẹ̀ yorùbá a ma ń kọ kíkọ wa ni yorùbá àti gẹ̀ẹ́sì,1
ekúnasùnsínú ni fiimu ti gbogbo idile le wo ton ko ni leko to tun tonisona,1
ah ọlọ́run ọba kówa yọ nínú ìdààmú yìí ẹ kú ìfaradà o,1
so people in petalingselangor speaks you better come down to eko ijebu abeokuta oyoibadan etc wre you can get iranlowo bi ko se be otutu yi si ma po si ooo,1
mo kí ọlọrun ọba kú iṣẹ́ ìyanu olúwa kú iṣẹ́ o,1
toò gbogbo yín ẹ ṣe o ẹ ṣeun fún ìwé tí ẹ fi ranṣẹ àti ìfe tí ẹ ni si wa ire ni tiwa o,1
ilẹ̀ àánú olúwa kì í ṣú gods mercy never runs out no impossibility with god he cannot be contained or cornered,1
èdèe wa ni kí a ma lò lórí ayélujára kí a fàyè sílẹ̀ láti lè túmọ̀ rẹ sì gẹ̀ẹ́sì àtàwọn èdè ilẹ̀ẹ wa mìíràn,1
sugbon iwon ni won le tan wa mo awa naa ti kuro ninu okunkun bayii,1
happy new year ki odun ayabo fun wa,1
orí bá mi ṣe é kó yọ rí ẹlẹ́dàá bá mi ṣe tèmi kó yàn kó yanjú mo di oríyọmí oríowó oríadé lónìí ọjọ́ ajé,1
amin o odun yi a yabo fun wa o aori batise aori ona gbe gba,1
rt yakubu adesokan ṣorí ire,1
in language on law enacting security trust fund igbese lori eto aabo ni ipinle ekiti ati ekun gusu iwooorun,1
o ò mọ nǹkankan kò sí ohun da tó yorùbá,1
bota ba n rojo mi kiri loju dozen gbeeja mi loju paaaliamen,1
aregbesola alaafin ooni advocate yoruba integration ìṣọ̀kan àwọn ọmọ oòduà,1
mo kí gbogbo ọmọ nàìjíríà ẹ se gírí ìgbà ara làá búra ojúmọ́ ire ni lónìí o,1
who àláfíà fún gbogbo ènìyàn,1
ọdọọdún là ń rí orógbó ọdọọdún là ń rí ahùsá ọdọọdún là ń bá,1
fọ́nrán ẹ sọra fún àwọn wòlíì èké àti àwọn adamọdi olùṣọ́aguntan boo ṣàìsàn lọ sí ilé ìwòsàn bí ebi bá ń pá ọ ohun tí ó nílò ni owo tó múná doko tàbí isẹ gidi máa fi tọrọkobo tóo ni fún àwọn ọlọ́rọ̀ ló nínú àdúrà tààrà sọ́dọ̀ ọlọ́run,1
ìtàkùn tó ní kérin má wọdò tòun terin ní í lọ kò sí ìdíwọ́ kankan fúnwa lónìí o a ó gbé oun ire ṣe,1
yoba moodua fi èdè yorùbá kọ́ ọmọ rẹ̀ teach your child yorùbá,1
ọjọ́ òní dọwọ́ ọlọ́run ọba ọjọ́ ìṣẹ́gun lòní jẹ́ ìṣẹ́gun ni tiwa tẹbí tará,1
kí olódùmarè rí sí ìlọsíwájú àti ìdàgbàsókè ìlú wa,1
lónìí ọjọ́ kẹ́rin oṣù ògún gbogbo ewu àti àkówábá á gáfárà torí àwa kìí ṣe ẹran ògún,1
mo ti wa fee ma gbadun twitter ni ede yoruba gaan ju ti ede lo bayii,1
àtùpà ayọ̀ ire ògòo ayé mi á bùyọ kì yóò kú,1
inú mi ì bá dùn bí ẹní láyin bóbáṣepé èdè yorùbá ni ẹ fi kọ kíni yìí,1
ona meje lati mu ki igboya re gbe peeli ju ti ateyinwa lo,1
lámọhín táa jọ fẹ̀gbẹ́lẹ́lẹ̀ lánàá ti lọ sísà òṣùba sàdáńkátà fún olódùmarè mo dúpẹ́ mo jíi re,1
oshe ore mi aku odun aku iyedun emi ase pupo lase edua,1
ọ̀rọ̀ wa dọwọ́ ọlọ́run ní naijiria o jàre,1
tẹní bẹ́gi ló jù igi á rúwé,1
lekanremilekunamos happy birthday odidi omo ilaje lekan remilekun amos aka omodafidi yorùbátv ẹgbẹ ọmọ olúwa bí gbogbo àgbáyé ojú òpó ìkànsíraẹni yoruba tv,1
ọ̀la ọjọ́ọ̀ míì ọjọ́ọ̀ ire ọ̀kọ̀ọ̀kan la ó jìí oooo,1
ó ní ká sá máa forítìí ka ṣì nítẹ̀lọ́rùn pé bópẹ́ bóyá a ó rì í èrè jẹ,1
ìfẹ́ tí ọlọ́run ní sí ọ̀rúnmìlà ni a fi pè é ní ọmọ ọlọ́run,1
àgbà ti ń dé nìyẹn o wọ́n á dàgbà darúgbó lọ́lá olódùmarè,1
òròkí ṣe ẹ wàpá,1
gbogbo ẹni ba lọmọ òrukàn lọ́dọ̀ ká ṣe pẹ̀lẹ́pẹ̀lẹ́ pẹ̀lú wọn ló dára kí wọ́n ba lè kọrin ire kì wá bi wọn bá yọrí lọ́jọ́ iwájú èdùmàrè jẹ́ ká dàgbà ká dògbó,1
akú oṣù túntún happy new month,1
o ṣe é,1
odun yi atura koni le koko mo mix ohun ti mo dawole a yo ri ohun ti mo bere loluwa yo se fun mi odun yi atura koni l,1
ẹṣeun ẹ kú àpọ́nlé o àwa náà kọ́ ọlọ́run ọba ni o,1
toò ojú kan làdá ń ní ajá kìí rorò kó ṣọ́lé méjì èmi kan ṣoṣo yìí náà ni n kò pé méjì alákọ̀wé yín rèé mo kí gbogbo yín o,1
ẹ kú ìrọ̀lẹ́ o ọmọ oo ara o le bi,1
gbogbo wa la máa kú ọmọ yobá bá aṣíwájú ìlú èkó kẹ́dùn ikú ìyáa wọ́n àbíbátù mọ́gàjí ẹ̀yìn ìyá á dáa o,1
mo ti n tele yin bayii inu mi yoo dun ti e ba tele mi pada,1
mo gbádùn re pelu iro nla lati odo gej rt báwoni olúkálukú ṣe gbádùn àjọ̀dún àyájọ́ òmìnira,1
eyin orekelewa omoge ile kaaro ojire to mo faajie kan si arabinrin lati ra sokoto igbalode ti won pe ni pallazo,1
tọ́lání fún mi ní ọkà àti gbẹ̀gìrì jẹ dákun kíni ọkà nínú gbólóhùn yìí,1
ojúmọ́ ire o bùọ̀dá ọláṣeéni,1
àìkú kejì oṣù kẹfa àwa óò rí mẹ́ta tókù a ò ní kú,1
lọ̀ ọ́ wáṣẹ́ ṣe ọ̀gbẹ́ni jagunlabí lọ sùn kaàká kí o ro orí ẹ má lọ bá wọn ba ohun tó ń dára jẹ́ mọ́ àtunbọ̀tán ń bọ̀ o,1
emi ni olubori tabior emi ni mo gbegba oroke,1
ìbòjú dúdú àti omi tí mo fi ńwòó rè é lóòótọ́ ló yọ àmọ́ kò pọ̀ ni ẹ ṣeun,1
me wey be omo igbo sef mo gbo yoruba daa daa yoruba issa swii language,1
àbá ànà nì kan kọ́ lóyẹ kámáa fi ìfẹ́ hàn gbogbo ọjọ́ ni ìfẹ́ ẹ jẹ́ á fi ìfẹ́ bára wa ṣe kí ìfẹ́ ba lè máa báwa gbé,1
òlòhun ko mani jè ki ari ko èran mo ero o two different things,1
eseun gan a ki yin fun akitiyan yin awa na o ni sere legbe peturolu rara,1
beeni ko ni baje fun enikeni wa lailai bi a ti n lu ni yoo maa dun edumare ko ni je ki o ya mowa lowo,1
olóògbé kẹhinde dairo aiyé yìí á yẹ wá ♫ ♫ gt,1
ẹ kú ìyálẹ̀ta o ẹ dákun ẹ bá mi kí ọpẹ́yẹmí ọ̀rẹ́ẹ̀ mi àtàtà tó ń ṣe ọjọ́ ìbíi rẹ̀ lónìí,1
mogba ladua wipe bi odun yii tin pari lo emi ati ire ani bawon ku iku ojiji tabi ra posi ibanuje lola olodumare com,1
epo ńbẹ ẹ̀wà ńbẹ o epo ńbẹ ẹ̀wà ńbẹ o àyà mi ò já ó e àyà mi ò já láti bíbejì o epo ńbẹ ẹ̀wà ńbẹ o,1
ọláńrewájú la ó máa jẹ́ a ò ní di ọlá rẹ̀hìn nítorí ọláòsebìkan ọlá dùn joyè lọ àti pé ọlá kì í tán,1
haha òyìnbó ni iphone mi o kò mọ gb pè yó gba ibi ire o,1
nínú àwọn ìlú ilẹ̀ yoòbá tí ó jẹ́ igbó kìjikìji ìpínlẹ̀ ògùn jẹ́ ọkàn ìdí kan sì nìyí tí òrìṣà òṣóòsì fi gbayì ńbẹ,1
daada la ji,1
i love the ijaye a county in egbaland thats my mother side especially the oriki ijaye omo kunrunmi kunrunmi ajadi igo kunrunmi tii kunmo loju kunmo lenu aare npe o ondifa bi ifa re ba fore ti aare ko fore nko aare re akitan o ma die bo wale,1
gbogbo bàbá rere ẹ kú iṣẹ́ náà olórí lẹjẹ́ ńnú ilé èdùà á fúnun yín lọ́pọlọ à ti máa ṣé e re,1
arómọgẹ̀gẹ̀ òjí ní kùtùkùtù mókùn ọlà dání ṣíjú rere wò mí kí n lówó ìyá ajé olùpèsè ọrọ̀ wá jókòó kalẹ̀ síléè mi,1
nítorí wípé ní ìdúró kokoko là ń bá odù awo a kò ní di ẹni ìdùbúlẹ̀ a kò ní kú ikú ọ̀wọwọ̀ láṣẹ olódùmarè agòtún,1
ọ̀yẹ̀là bí iná bá wọlé òkùnkùn a sì paradà ẹ káàárọ̀ o ẹ̀yin olólùfpẹ́ẹ tèmi nìkan,1
olorun ku suuru,1
e kilo fomode ko ma rin nipado ko ma sesi fara gbogidan lojiji igboran san jebo ruro ~ king sunday ade,1
inú mi dùn oríì mi wú ọmọ alálùbáríkà lèdùà óò fi fún ọ,1
mo dupe fun oluwa lori ebi ati ara mi,1
ìyá ni wúrà iyebíye tí a kò lè fowó rà,1
ewu ò ní wu wá bí a ṣe ń wá oúnjẹ oòjọ́ lọ ọ̀nà ò ní nà wá àlọ ire àbọ̀ ire,1
owo se koko but alaafia ni koko aku odun titun emi wa a se pupo odun laye ninu alaafia to pe ye lagbara edumar,1
bí a gúnyán nínú ewé bí a sebẹ̀ ńnú èpo ẹ̀pà ẹni tó máa yó a yó àgbo dára mu ún,1
oloma ajiki iwá ni mope asé mo juba ori o agbo ato,1
koni gbe awa ati ebi ara ati ore lo oo ojo atura lo ma je fun wa ase edumare,1
òkèòkun kì í dùn kátukọ̀ máà lórí padà bọ̀ ṣoríire lọ́hùn ún kí o kóríire ọ̀hún ran naija àwé ò dákun mọ́ gbàgbé ilé,1
kó yẹ ká máa ṣààta ẹnikẹ́ni bí a ṣe dá táyé la dá kẹ́hìndè bí a ṣe bí ẹrú la bí ọmọ,1
ẹ kú ojúmọ́ ire o ìsinmi ayọ̀ la ó máa ṣe o,1
adupe fun edua ẹ mà kú ọjọ́ mẹ́ta o ẹ̀yin ẹ̀dá ọlọ́run wọ̀nyí bóo ni o,1
àgbẹ̀ lọba àgbẹ̀ ni mí ọba ni mí,1
ekaaro gbogbo omo kootu ojiire eni ni jimoo oloyin oyin ati adun ko ni wonle gbogbo wa o,1
ọlọ́run ọba ṣèyíówùú náà ló gbéwa dìde lórí ìtẹ́ kó má ṣàì dáàbò rẹ̀ bòwá lọ́jọ́ òní,1
òpin oṣù kẹfà mosọ́pẹ́ ng ò bá a lọ orí modúpẹ́ agẹmọ wọlé dé ire ayé mi wọlé dé á á ṣẹ àṣẹ,1
màlúù tí ò ní ìrù ọlọ́run ni í lé eṣinṣin fún un god himself is the one who fends off flies for a co,1
bi o bá ni aya gidi dúpẹ́ lọ́wọ́ orí bí o bá pade ìfẹ́ òtítọ́ má bójú weyín bí ò bá gbọ́kilọ ọjọ́ bá kan àdánwò lo mọyì akewi olayemi mi ò lè pariwo,1
naijiria yìí ti gbogbo wa ni kò mà gbọdọ̀ bàjẹ́ torí kòsí ibòmíràn tí a lè lọ àfi amẹrika àti úróòpù,1
ojumo rere lo mo wa gbogbo omo oodua,1
yorùbá omo karo ojire omo odùduwà omo kaaro ojire oòdua a gbe wa o,1
ọjọ́ etì a ò ní wá nǹkan tì a ò sì ní di àwátì àṣetì ò ní jẹ́ ti wa a ò ní ṣe é tì,1
iba fun eledua,1
ẹ ṣeun fún àwàdà yìí ẹ gbọ́ kí làmàlá so mẹ́ṣẹ̀ panla n làmàlá so mẹ́ṣẹ̀ panla,1
olupese ni oluwa oba ti ng pese fun eda ebi owuro ebi osan ati ale ma je ko paa mi loni ati gbogbo ojo aye mi,1
ewé ẹlẹ́rọ̀ ni mo já sọ́wọ́ lóòórọ̀ yìí ẹ̀rọ̀ pẹ̀sẹ̀ ntìgbín kí ara ó rọ̀ mí nítorí dẹ̀dẹ̀ ní í rọ kókò lágbàlá ara óò tù mí dẹ̀dẹ̀,1
èèyàn iyì ẹ kú ìsinmi o,1
lẹ́hìn tí mo kí ọlọ́run tán ẹ̀yin èèyàn ló kù ẹ̀yin ọmọ káàárọ̀oòjíire mo júbà o,1
otito ni e so maa mojuto apa ibeyen e se fun pipe akiyesi mi sii,1
ẹ̀yìn ìgbà tí wọ́n fi ìmọ̀ ṣe ti obìnrin ni ohun gbogbo bẹ̀rẹ̀ sí í gún régé fún wọn nífẹ̀ iyánan wọn kò lẹ́mọ́ ọkàa wọn kò díkókó,1
ṣebí it was paining us together we are now healed olúwa ṣeun,1
omo ile oau se moto ti n lo solar segun oyeyiola omo ile iwe ifafiti obafemi awolowo to wa ni ile ife lati http,1
thank you for your time we appreciate your presence and the information shared may elédùmarè continue to bless you ẹ ṣeun fún àkókò yín inú wa dùn sí wíwá yín àti ìmọ̀ tí ẹ fi hàn elédùmarè á ma gbé ọwọ́ yín sókè,1
iṣẹ́ ti tán lónìí ó ku ká rọra gbafẹ́ díẹ̀ atẹ́gùn àláfíà nfẹ́ orin aládùn nlù lórí àwo ìpanu náà ò sọ̀wán ìgbádùn ni rẹpẹtẹ,1
bí eku ni wọ́n ń kọ́ ń fi lélẹ̀ n ò mọ̀ ìṣòrò ọ̀run wá bá wa gbé orò yìí ṣe,1
ma yara joko si ilenle mi o le je ki idun wa jemi,1
oyin mọmọ àdò bí ọmọdé róyin a sàkàrà nù mo doyin a kì í láyin ká rojú mọ̀rọ̀yìn mọrọyin là á rádùn oyin kí gbogbo ọmọ dúníyàn ó máa là mi mọ̀rọ̀yìn mọrọyin a kì í láyin ká tutọ́ọ rẹ̀ dànù ó ṣèèwọ̀ ìwọ ńkọ́,1
