tweet,label
baba wọ sárì lọ ṣe àdúa èmi náà lọ káríi aàfin ni mo ṣalábàápàdée alàgbà,1
àṣẹ ni ti oyin àlááfíà fún,1
a kì í mọ ifá tán láàrínin ogún ọdún títí ọjọ́ ayé ni babaláwo fi ń kọ́ síi ifá kì í ṣe ìmọ̀ yẹpẹrẹ bẹ́ẹ̀ ìmọ̀ ìjìnlẹ̀ ni,1
ẹ rọra fẹ̀sọ̀ jayé,1
ojúmọ́ tó mọ́ mi lónìí ojúmọ́ ire ni kó jẹ́,1
ẹ kú ọdún eidalfitri ẹ̀yin ẹlẹ́sìn ìsìláàmù ẹ̀mí yín tó rí ẹ̀yin oṣù yìí á ṣe bẹ́ẹ̀ lámọ̀dún ẹ rántí fi àdírẹ́sì rá,1
àyájọ́ ọjọ́ àwọn obìnrin mo fi àsìkò yìí kí gbogbo obìnrin rere ilẹ̀ àti lágbàáyé,1
ọjà òyìngbò kò mà mà mọ̀ pẹ́nìkan ò wá o bí a bá ṣẹ̀ yín o ẹ̀yin àgbààgbà ẹ yé forí jìn wá o,1
nàíjìríà yìí ti gbogbo wa niko gbo do baje,1
wọ́n ní ẹni bá mọnnú rò á mọpẹ́ dá mo dúpẹ́ o mo fọpẹ́ fólódùmarè ọba mo dúpẹ́ olúwa mo tún jíire lọ́jọ́,1
ẹyẹ tí ò dúpẹ́ ní í kan àgbákò òkò ẹja tí ò dúpẹ́ a kan àgbákò ìgèrè ẹran tí ò dúpẹ́ ní í kan àgbákò ọdẹ mo ṣọpẹ́ tèmi o,1
ẹni tí ọ̀ṣọ́ bá wù kó ṣòwò ẹni ajé yalée rẹ̀ ló gbọ́n ṣiṣẹ́ kájé ba ya lé è rẹ,1
kun fun opolopo ope oku die ki da lagbo nu amo iroko tiraka ninu idibo eni,1
àti pé ẹ̀rù kankan ò bàmí ilé baba kìí bọmọ lẹ́rù,1
ẹ kú ojúmọ́ o mo kí gbogbo ọmọ naija kú ìpalẹ̀mọ́ èto tòní gbogbo ẹ̀ á lọ ní ìrọwọ́rọsẹ̀ o lọ́lá ọlọ́run ọba,1
àmójúkúrò ni í mú ẹ̀mí ìfẹ́ gùn willingness to overlook is what makes loving relationships endure no,1
ẹ kú ọdún túntún fún wa feliz año nuevo yórùbà para todos,1
e kaaro o gbogbo omo kaaro ojire ni gbogbo orile ede agbaye a si ku ti ayajo olojo oni a sanwa si owo alafia atifokanbale,1
bíntín layé ẹ má wa ilé ayé mọ́ àyà,1
e seun orisun imo ko ni gbe láṣẹ èdùà,1
jimoh oloyin oluwa a gba adura waamin,1
ìwòrìwò ni àgbàdo ń wọlẹ̀ igba aṣo ní í mú jáde | gbogbo àdáwọ́lé mi á yọrí sí rere lọ́lá alálẹ́ yìí,1
hahaha àmín o ẹ kú ìpalẹ̀mọ́,1
ẹ jú ojúmọ́ o ará mi ọlọ́run á gbọ́ àdúrà wa o,1
mo kàwé àgbẹ̀ sì ni mí ìwé tí mo kà ò díṣẹ́ oúnjẹ lọ́wọ́ mò ń ran orílẹ̀èdè mi lọ́wọ́ ni ìwọ náà darapọ̀ mọ́ wa,1
ema si je ka gbagbe lati ma dake ati lati ma ba awon olori wa so otito adura pelu ise nla ni o,1
ọ̀pọ̀ oníṣòwò fi wọ ifẹ̀ tí wọ́n sì fi sọ ifẹ̀ di ilé wọn èyí mú kí ìdàgbàsókè ifẹ̀ lóyin ní ọ̀nà láti tún bọ̀ mú ìdàgbàsókè bá ọrọ̀ ajé ifẹ̀ wọ́n la ọ̀nà ìṣòwò lọ sí àríwáìlà oòrùn ifẹ̀ èyí tí ó lọ dé ìlú gao ní òkè ọya,1
nigbana mole funyin laridaju nipe bope boya gbogbo ero okan wa gbogbo ero n gba wa a wasi imuse sugbon a ma ni lati şe opolopo suuru nitori gbogbo lamo pe won o ko rome lojokan ️ moshood,1
ewé ìtàkùn èso tí tí kan èpo ẹ̀hìn igi ni ó níṣẹ́ ìwòsàn tí í ṣe láàgọ́ ara wa àtẹ̀pà àpatán ráúráú ni àgbo ń pa àìsàn tòun aàrùn,1
orígun mẹ́ẹ̀ẹ̀rin àgbáyé ẹ jẹ́ kò yẹ mí lóṣù titun ọ̀sẹ̀ titun ọjọ́ titun tí a wà yìí nítorí kíni yó fi yẹ mí,1
oni ni ayajø øjø ede abinibi wa jakejado agbanlaaye ømø oduduwa ni mi ti a tun pe ni opøndandan fun mi lati fi ede abinibi mi kø awøn ømø mi bi awøn obi mi ti fi kø emi naa,1
owó yapa gt,1
ẹní bá fẹ́ jẹ iṣẹ́ ẹ̀ pẹ́ máa ńbínú mọ níwọ̀n ni whoever wants to long enjoy the fruits of his labor ought to be in control of his temper moderation and tolerance are crucial to longevity,1
kasa ma fi oriti ka si tu ni itelorunbó pẹ́ o bóyá a óò rérè jẹ n ò rántí àkọ́lé rẹ̀ ṣé o ti bi ifá,1
orin yorùbá orin ìyànjú orin ìtagírí orin ìṣìrí orin ìmọ̀ràn,1
ẹ ó lọ ẹ ó bọ̀ ẹ ò ní bọmọ jẹ́ o ire níwá ire lẹ́hìn ire lọ́tùnún ire lósì,1
e kaa ro sir a ni ri laburu o so depressing,1
e joowo booni e seun fi ami si awon oro yin pátákóìkọ̀wé ni,1
a dupe pe opin ose de iyen ja si isimi fun wa,1
òtítọ́ korò kí a yé é pa òtítọ́ rẹ́ truth is bitter the truth should not be silenced,1
bí oṣù èrèlé ṣe kó ẹrù sọ́kọ̀ lọ tí oṣù tuntun ẹrẹ́nà sì lalẹ̀ bí i òṣùmàrè ni òfo ayé mi kẹ́rù sọ́kọ̀ lọ tí gbogbo ire ayé mi yóò sì bú yọ bí i ìtànṣán oòrùn ọjọ́ àti bí òṣùpá ọjọ́ kẹrìnlá ire gbogbo tí ó ń bẹ ní dúníyán kò jẹ́ tèmi títí láé,1
pàsípaàrọ̀paàrọ̀ = exchangebarter wọn ò ní fi orí mi gba paàrọ̀ my head destiny shall not be exchanged,1
kò níí bàjẹ́ fún wa ire kànkà ni ti wa odò ògùn á gbè wá o,1
àṣẹ wàá baba ẹ kú àti,1
mo kí kú àyájọ́ ọdún kẹrìnlá o àṣèyí ṣàmọ́dún o,1
wọ́n ní ẹ fún ọmọdé lọ́mú mú dáadáa pé omi omú ń dènà sísanra lápọ̀jù lọ́jọ́ ọ̀la ọmọ,1
ìjà ẹnìkan ṣoṣo kọ́ àjọ̀ṣe gbogbo òǹlò ẹ̀rọ ayélukára bí ajere ni ẹ dìbò kí ìgbìmọ̀ aṣòfin wa ó gbójú kí wọ́n lọ gbalé ságbójú ire o,1
wa gba fun oga e ni now,1
èmi kì í ṣahun rárá lọ́wọ́ kan ni mo ti tẹ̀lé yín padà a ò kúkú kó followers wá látọ̀run‍️,1
amin aṣẹ n tedumare,1
ah ẹṣeun o ẹ̀yí ganan ni ìpanu gidi,1
ká ròfọ́ ọpẹ́ àti ọkà ìdúpẹ́ fún olúwa apanimọ́ tó pawámó láti ọjọ́ kìníní ọdún tó lọ sí ọjọ́ kìníní ọdún míì,1
ìwé ìtàn àròsọ aládùn yìí tí ó jẹ́ apá kejì kékeré ẹkùn kún fún ẹwà èdè ó sì tẹ síwájú nípa ìtàn àlàbí àlàbí rí oríṣiríṣi ìdojúkọ nípa ẹ̀kọ́ rẹ àti ọ̀rọ̀ ìfẹ́ kínni àlàbí ṣe àbi àyànmó ni ṣe àlàbí wá le borí bí,1
ẹkú ojúmọ́ o ṣálàáfíà ni ṣe omi ò yalé o,1
a kú ọdún a kú ìyèdún o à á ṣọ̀pọ̀ ọdún láyé,1
haha ẹ gbìyànjú púpọ̀ ọ̀pọ̀lọpọ̀ ọmọ yorùbá kò gbọ́ èdè yorùbá tó yín,1
pàdí mi wọ́n ti ní ìgbà ò lọ bí òréré ayé ò lọ bí ọ̀pá ìbọn àmọ́ àwa ò ní gbàgbé ìrẹ gẹ́gẹ́ bí ààrẹ adú usa ó dìgbòóṣe,1
obìnrin ni mí mo pé lọ́lá elédùmarè ò ṣì mí dá ó dá mi pé ó dá mi lójú sí gbogbo obìnrin a kú àyájọ́ ọjọ́ obìnrin àgbáyé ọlá àwa obìnrin ò ní relẹ̀ láé,1
obì obì ni ń bí ikú dànù obì á bi ikú dànù fún ẹ àádùn dídùn ni ti àádùn aiyé rẹ á ní adùn orógbó aiyé rẹ á gbó o and so on conversion to other religions has made the practice become sidelined boys are believed to have bones girls bones,1
lákòótán ẹ̀yin èèyàn mi alálùbáríkà mo rọ̀ yín ẹ jẹ́ ká yan ohun gbogbo tó jẹ́ ìṣẹ̀ṣe láàyò nítorí ohun ganan ló dáa fún wa,1
gẹ́gẹ́ bí ẹ ti ṣe mọ̀ igi kan ò dágbó ṣe ẹnìkan kì í ṣe erékùṣù ohun a bá jọ ṣe ló ńgúnrégé ẹ jẹ́ á jọ gbé àṣà yorùbá lárugẹ,1
aworan awon gomina apc rin ilu maiduguri ni ipade ti wan se ni ilu borno wan ki awon ara ilu wan si se ayewo si htt,1
igbakeji ààrẹ tún pàṣẹ fún banki àpapò nàìjíríà cbn láti kó ọ̀pọ̀lọpọ̀ mílíọ̀nù dola sì tà láti mú eto ọ̀rọ̀ ajé nàìjíríà lọ geere,1
ọ̀tọ̀ ni ti tọ́lú ọ̀tọ̀ ni ti tọ̀lùú ọ̀tọ̀ ni ti tọ́lùú wò ọ̀tọ̀ ni ti olúwéré ìrókò nínú igi ọ̀tọ̀ là á ya òfúá obìí sí ọ̀tọ̀ ni ire tèmi yóò jẹ́ lọ́sẹ̀ yìí gbogbo ẹ̀dá tí yóò ṣe mí lóore kí ó kàn mí lára o kí n fi ojú ríre kí n fi etí gbọ́re,1
were proud of where we grew up ìbàdàn mèsi ògò nílé olúuòyé youre proud of ibadan hit the rt button | odunlade,1
ara eleyi tun ya to oàrà ò ńtán nílé alárà,1
mọ bẹ̀ yín ẹ dákun ẹ mọ́ jẹ̀ ẹ́ àṣà yìí ó pòórá ẹ jẹ́ a kókìkí rẹ̀ kí a gbée lárugẹ ohun a ní là á nání,1
ogbeni pele pele o e rora gun esin twita yi ka ma gbagbe iwa omoluabi o,1
ọmọ ò ée pé dàgbà ọmọ ò ée pé dàgbà ọlọ́jọ́ ìbí wà á ṣe ọmọ ò ée pé dàgbà ò e̩ kú ọjọ́ ìbí,1
báárà means alms fún atọọrọbáárà ní báárà give the beggar alms,1
gege bi eyin na ti pinnu ni o èmi pinnu pé lónìí o ìlọsíwájú rere dé bá mi ayọ̀ wọlé tọ̀ mí wá kí ni ìp,1
ayé ò ṣé é fipá jẹ translation life is to be lived carefully,1
fọ́nrán àwọn tó mú igbega bá àṣà àti ìṣe yoruba lọ́nà iwuri ologbe olóyè hubert adedeji ogunde ️️ a bíi si ipinle ogun nigeria ni odun,1
orí ẹni ní ń gbé aláwo ire é koni,1
oju ki ti amo koko loju amo jesu maje koju timi sekere ki rin ode ibanuje jeki ayo kun inu miileke ki te ni ate maje n,1
ẹ kú déédéé àsìkò yìí o ẹ̀yin tèmi àsìkò fún ti tó ẹ jẹ́ ká dá ara wa lẹ́kọọ́,1
ajiire oki o san wa sowoomoalaafiaaiku tiise baale oro pelu ifokan bale lola eleduwa oba aà jí bí g,1
hmmmm ọba nlá,1
ara igi ọ̀pẹ la tí ń kó ẹyìn ọ̀pẹ kíkọ́ jẹ́ iṣẹ́ àgbẹ̀ kan nílẹ̀ káàárọ̀ o ò jí ire tí ó lówó lórí púpọ̀ ẹ ní kínìdí,1
bàbá rere ojúù rẹ dà a,1
e kuu deedee iwoyi o ogbeni kayode mo ri aworan yin pelu titilayo o si wu mi lori pupo oke leye nfohun oke le o ma,1
maa jaye ori mi mi o meyin ola o king sunny ade,1
gbogbo bàbá tó mọ rírì àti ànfààní ọmọ iṣu ọmọ yíó jiná fún yín jẹ o láṣẹ olódùmarè àmín,1
àṣẹ èdùmàrè ire ni tiyín náà lónìí o ọlọ́run ti fàṣẹ síi,1
ògún onírè o ògún ayẹ̀nà fún eníyán ayẹ̀nà fún ọmọ ènìyàn lánà ire kò mi tẹbí tará,1
a ò ní wáhun tí a ó jẹ tì lónìí o a ò sì ní pàdé ohun tí yóó jẹ wá ẹ káàárọ̀,1
ẹ ká alẹ́ o a ò ní ráburú lọ́dún tuntun o,1
you asked for it now you have it kindly share widely with yorùbá speaking citizens ẹ jẹ́ kí a pawọ́pọ̀ gbógun ti kòkòrò cc,1
òro ìwúrí opin ose abuja fct,1
omi tí a yóò mu ò ní ṣàn kọjá wa làá làá kòó kòó ò ránan,1
a ji ire bi iba akoda iba aseda iba awon to ni aye o,1
ẹ̀ ẹ́ gbayì ní,1
dànsákì o ọba ajínisáyé mo sùn mo jí sáyé ìwọ lọpẹ́ yẹ o baba gba ọpẹ́ mi o,1
àárọ̀ o ọmọ káàárọ̀oòjíire a kú ìsimin òpin ọ̀sẹ̀ ayọ̀ àtàlááfíà ni tiwa torípé àlááfíà táyọ̀ ire o,1
to ki oluwa ma se wa loni ise ka owo filogba,1
owuro lojo eni ma rire e ku ojumo oooo,1
kí ni ìtúmọ̀ gbólóhùn yìí a ò ní ríná ní kànga,1
olojo ibi ijo kan e o e mi e a se pupo kaye wa gbo wa to wa fi erigi je obi amin ab,1
idaamu gomina amosun won ti fa oludije miin kale fola adeola loruko e gomina ana aremo osoba duro lehin adeola gboin gboin,1
ọ̀rọ̀ ẹnu lágbára ọ̀rọ̀ ni àdúà ọ̀rọ̀ ni èpè ọ̀rọ̀ má ṣe mi ní búburú ṣe mi ní ire,1
bí a ṣe ń jáde nílé láàárọ̀ yìí lọ síbi ọrọ̀ ajé wa èrè la ó máa jẹ nítorí èrè lọmọ ọlọ́jà ń jẹ,1
bójú bá farabalè á rímú,1
throwbacklmao omo yoruba to gbayi,1
ajé ọjọ́ kẹfà oṣù ṣẹrẹ ọdún tuntun à á rájé jẹ torí èrè lobìrin ńjẹ lábọ̀ ọjà lọ́lá olúwa èrè ni ti wa,1
ògbójú olóògùn tó mọ ojú ìgbín nínú ìkarahun nípa ewé àtegbò ni oṣóòsì pẹjapẹja ní í ṣe pẹ̀lú,1
ọ̀gbẹ́ni òyìnbó olólùfẹ́ èdè àgbáyé kú iṣẹ́ o,1
ese e ku ife a ìí dúpẹ́ ara ẹni,1
ẹ ṣeun baba fun ojo oni,1
fi epo ra ara bí o bá fẹ́ ṣíra máa fi epo pupa para kí o fi ṣí ara,1
ìgbà mélòó la nlò láyé ẹ ṣayé ire o ẹ̀yin ará mi ilé ayé fún ìgbà díẹ̀ ni,1
àsìkò òjò wẹliwẹli rèé ẹ jẹ́ a ríi pé kòtò ìdaminù wa mọ́ kò sì sídọ̀tí lójú àgbàrá èyí tó lè ṣokùnfa omi yalé,1
ṣe ìtànká ìfẹ́ ní gbogbo ibi tí o bá ń lọ má ṣe jẹ́ kí ẹnikẹ́ni fìgbà kan wá sọ́dọ̀ rẹ láìdunnú kúrò mother theresa,1
dr frederick fasehun o digbose o o darinako o doju ala o doko alawo ma jokun ma jekolo ohun won ba nje lajule orun ni koo maa bawon je o ile oodua oni parun ile nigeria oni parun,1
ko ye ka fi edeilu wa le,1
give a rate to boy yoruba ni baba,1
sorosoro nimidakun ma je ki n fenu koto ri enu orofo lo n porofokenu temi ma se pami,1
amin ko si oun to soro fun eledua,1
ayọ̀ ni mo fẹ́ o baba olọ́run ayọ̀ máyọ̀ mi kún o ~,1
ẹ ye pa oníròhìn iṣẹ wọn lọ ń ṣe,1
inú ọgbà la wà fún ayẹyẹ àyájọ́ ọjọ́ yorùbá ẹgbẹ̀rún kan naira lowó ìwọlé ìwọ́ náà máa bọ̀,1
kindly follow back sir ẹ ṣé mo dúpẹ́,1
wọ́n ní bí a bá ṣeni lóore ọpẹ́ là ńdá arábìnrin ṣẹwà ọ̀gáà mi ẹ ṣeun fún ẹ̀bun bàtà tí ẹ fi ṣọwọ́ ìlọ́po ire ni ẹ óò rí mo dúpẹ́,1
beeni o ki oba oke ko ma je ki asiri wa ko tu faraye ibi lekeleke ti foso aparo kankan ko le mo ibe,1
olori badirat adeyemi sayeye ojobi odun kejidinlogbon aye gbo orun mo,1
ire mẹ́ta á balẹ̀ gùdẹ̀ síyẹ̀wùu wa lóṣù tí a wà ńnú rẹ̀ yìí ire ajé ọmọ baálẹ̀ọrọ̀ òkè lọ́wọ́ ọ̀pẹ̀ ń kọjú sí òkè la ó lọ,1
olúwarótìmí the lord stays with me,1
ẹ káàsán ó ẹ̀yin tèmi ẹ kú ọrọ̀ ajé àpamọ́wọ́ owó àtàjèrè ọjà ẹ̀yin òṣìṣẹ́ ọba ọkọ́ ọba àdá ọba ò níí ṣá wa lẹ́sẹ̀ ìbùkún rẹpẹtẹ ni fún wa lọ́sẹ̀ yí láṣẹ èdùmàrè,1
a kú ọjọ́ òmìnira ilú nàìjíríà o,1
olorun nikan lo n funni ni oláwealth olorun nikan lon funni ni olàfortune olorun nikan lon funni ni òlaposterity kabiesi olorun only god can give somebody wealth only god give somebody fortune and only god bestow a worthy posterity,1
ki olowa fi so e so wa ki a fi ayo ati alafia laaja ọdún ti di àbọ̀ oṣù mẹ́fà lókù kí a ríi já,1
amin oooire ni tiwa,1
ọlọ́run ùn mi ọba òkè ògo ni fún orúkọ elédùmarè ọba adániwáyé mágbàgbé ẹni,1
ìba rẹ o kabiọosí a jí pa ọjọ ikú dà baba mí àgonnìrègún a tó í fi ara tì bí òkè ẹ káàárọ̀ o,1
àṣọdúnmọ́dún ní í ṣawo àṣọdúnmọ́dún a óò máa bọ́dún yọ a kú ọdún tuntun,1
àwa gba wèrè èdè a gba wèrè àṣà àwa ni wọ́n ń pè ní ọmọ ọkọ a gbé ti wa n ti wa lárugẹ a yan tiwa láàyò,1
ẹ nlẹ́ o ẹ kú àsùnjí ọjọ́ ó múre wá o,1
àrè lọmọ ọlọ́jà ńjẹ àrè la ó jẹ níbi ọjàa wa gbogbo wa la ó jọjà ọjà ò ní jẹ wá o,1
lọ́jọ́ òní ijó àjólọsíwájú ni a ò ní jó àjórẹ̀hìn lágbára olódùmarè,1
ìyáa wa ẹ kú ọjọ́ titun o ose enyan mi ile ise yin koni jono o,1
ẹni tí inú rẹ̀ bá dùn á dun àwọn ẹlòmíràn nínú anne frank,1
awon omo kaaro o jiire lori twitter ti ya eni ojo eti ojo kejidinlogbon odun sile lati fi gbe ede yourba laruge,1
èyí ni igi awọpa ó dára fún ìtọ́jú àrùn àwọ̀ara iṣan àti ẹ̀jẹ̀ gbogbo,1
amin o ire loju ojo nri o ayun lo ayun bo lowo n yun enu ojúmọ́ ire o,1
eku owuro o ona wa ala loni o,1
awọn ẹlomiran gbẹkẹle kẹkẹ́ awọn ẹlomiran le ẹṣin ṣugbọn awa o ranti orukọ oluwa ọlọrun wa orin dafidi alguns confiam em carros e outros em cavalos mas nós confiamos no nome do senhor o nosso deus sl,1
ọmọ wa ò ní kú lójú ẹ̀míi wa,1
ògbómọ̀ṣọ́ ẹ̀yin dà ti yín ni mo ṣe jàre níbi wọ́n gbé jẹkà ní kùtùkùtù kí wọ́n tó mùkọ ẹkáàárọ̀ o,1
ase waa àsàlámàlékùn onílé àlààfíà àti ìlọsíwájú ìlúu wa ni mo gbà láàdúrà,1
ẹ ti mú u wá a ti rí ìwé owó ináa yín o ẹ ṣé o,1
ìmúǹmúná olódùmarè kò sẹ́ni tí kò lè mú gbogbo ẹ̀yin ogun tí ń bá ìlú yìí fín ra ẹ̀mú á mú u yín dandanàndandan,1
e ku ojumo odun naa a ba wa layo ẹ káàárọ̀ o ẹ kú ìpamọ́ ọdún o,1
eni ti ojo ti a ya si le la ti ma soro nipa aarun jedo jedo lo se ayewo ko de gba ajesara le ni,1
kí a ṣọ́ oúnjẹ tí à ńjẹ ní ìwọ̀ntúnìwòsì nǹkan dídùn dídùn ò yẹ adùn èso àti ọ̀gbìn ló dára,1
modúpẹ́ àǹfààní tí o fún mi láti gbé yobamoodua kalẹ̀ mo sì dúpẹ́ wípé ẹ̀mí wà,1
ibi gbogbo lo gba alagbara ole nikan ni aaye o gba e je ki a le imele jina ki a tera mo ise wa ki a le di eni ti aye n wari fun,1
amin o lase edumare mo fẹ́ dùbúlẹ̀ sunrun ayọ̀ a ó jí ire láàárọ̀ láṣẹ èdùmàrè,1
with passion gan pàápàá,1
ọkùnrin nì ni ọba àkọ́kọ́ ìlú ó ní aya ó bí ọmọ tó gbójú bíi ẹkùn tí kì í bẹ̀rù,1
yoruba ni mi omoluabi ni mi omo oduduwa ni mi,1
ojúmọ́ ire ni mo jí sí,1
mi o ba jeun ko ni jeunbi mi o ba sun oun naa o ni sunbi mo ba n sunkun inu re ko ni duniya niya mi,1
ẹkú ojúmọ́ o ojúmọ́ ire ojúmọ́ ayọ̀ ojúmọ́ àláfíà ojúmọ́ ìbùkún ojúmọ́ ìṣẹ́gu gbogbo ìṣòro lágbára olúwa,1
a tiẹ̀ dúpẹ́ pé èdè ìbílẹ̀ ti níyì síi lójú wa àwọn olórin ìgbàlódé wọ̀nyí ngbìyànjú o jàre,1
loba di peki emi ati ire ko ra wa a kìí gbàkàkà lọ́wọ́ akítì kò ṣẹni tó lè gba ire mi ọlọ́run ló fi fún,1
oke talagbara gun tomi hele oun lomo lorun gun to tun pada wa dupegbogbo oke isoro to wa niwaju wa nio di petele,1
ijoba eko tie gbinyanju omo lopo ju oka lo,1
gomina aregbesola ni ijoba oun ko ja awon araalu kule rara tolulope,1
e see pupo o se daadaa le wa,1
eré kan náà ni gbogbo wa ń sá ọ̀nà kan ò wọjà gbogbo ẹ̀ gbogbo ẹ̀ ìṣẹ̀ṣe làgbà,1
ebi ò ní pa kóówá tọmọtọmọ o àmínàṣẹ,1
èé ṣe tí ó fi jẹ́ wípé ẹni méjì rèjì nìkan ló tari ìtàn sí ibùdóìtakùn ìdíje ìtàn kúkúrú èdè ilẹ̀ adúláwọ̀ ẹ dákun ẹ fìtàn ránṣẹ́ kí ẹ fẹ̀bùn owó ṣara rindin tàbí kí ẹ bá ni pín in kí ẹni tí ó bá nífẹ̀ẹ́ sí i ó ba gánánní rẹ̀,1
ewé òmísínmisìn ẹ̀yin aráà mi ọmọ nàìjíríà mo kíi yín ẹ kú ìjókòó mo kíi yín ẹ kú àtìpóóṣe gbogbo bí ẹ ti ń fèèbó ni,1
etíi wa ò ní gbọ́ọ̀gbọ́ kúgbọ̀ọ́ ìròyìn ayọ̀ ni etíì mi á máa gbọ́ etí mi ò ní di bíi ti ikún etí mi a gbọ́re lónìí ẹtì,1
lóde ònìí òòṣà ìlú greece ti di ìlúmọ̀nọ́nká tí gbogbo àgbáyé ń bọ nípasẹ̀ ìdíje ọlọ́dún mẹ́rinmẹ́rin olympics,1
ojúmọ́ tí ó mọ́ wa lónìí ojúmọ́ ire ni kó jẹ́ ire gbogbo kó máa wá wa wá,1
oore lópé ìkà ò sunwọ̀n its kindness that pays wickedness is not laudable,1
mo mà gba ti bí ẹ ṣẹ nkọ yoòbá o ó dùn ún kà gidi ọlọ́run á túbọ̀ mú ọwọ́ yín ròkè o,1
ẹ kú ìrlẹ o ọmọ ẹ si kú ìgbádùn òpin ọṣẹ́ àti ọdún,1
àwọn ọlópàá tí wọ́n ndáàbò bo àwọn èrò ìrọwọ́rọsẹ̀ ni gbogbo nkan nlọ wọ́n kú iṣẹ́ o,1
